year,temperature,precipitation,elevation,slope,nightlight,population_density,road_density,mining_density,forest_area_percent,cropland_area_percent,impervious_area_percent,VHI,h3_index,latitude,longitude
2004,18.44536779371559,1154.6331162595384,407.9661221433125,16.52484424494042,2.541745591025544,544.33210032204,0.0,0.0,70.92,28.60061224489796,0.4789795918367347,0.3306600171809424,8541ab87fffffff,26.133671259724508,114.56648921631016
2005,17.992084951441903,1444.5411258390125,407.9661221433125,16.52484424494042,2.13667013761229,552.1930660880747,0.0,0.0,70.72755102040817,28.60183673469388,0.6708163265306122,0.3450411129215524,8541ab87fffffff,26.133671259724508,114.56648921631016
2006,18.349670913766204,1494.7297904792688,407.9661221433125,16.52484424494042,2.395918596783671,565.8224730886642,0.0,0.0,70.72775510204082,28.601632653061223,0.6708163265306122,0.3879661266573174,8541ab87fffffff,26.133671259724508,114.56648921631016
2007,18.696953183887405,1383.9980602657229,407.9661221433125,16.52484424494042,2.5077558326844587,574.8387406213516,0.0,0.0,71.01530612244898,28.601632653061223,0.3830612244897959,0.381935865967182,8541ab87fffffff,26.133671259724508,114.56648921631016
2008,17.88579193002726,1317.0555581373062,407.9661221433125,16.52484424494042,4.094129896444595,583.0067552863919,0.0,0.0,71.11081632653061,28.31428571428572,0.5748979591836735,0.3509222494402841,8541ab87fffffff,26.133671259724508,114.56648921631016
2009,18.54751661343312,1159.75990768384,407.9661221433125,16.52484424494042,3.089719514445715,597.830066115611,0.0,0.0,70.06122448979592,29.364081632653065,0.5742857142857143,0.3583201576578216,8541ab87fffffff,26.133671259724508,114.56648921631016
2010,18.185046657876253,1600.336933684396,407.9661221433125,16.52484424494042,4.031625669591489,597.6503634495776,0.0,0.0,69.99571428571429,29.62122448979592,0.3830612244897959,0.3774566972738632,8541ab87fffffff,26.133671259724508,114.56648921631016
2011,17.719563925496608,1101.7193811520383,407.9661221433125,16.52484424494042,3.2539613460992776,616.5471365133885,0.0,0.0,69.89714285714285,29.719795918367343,0.3830612244897959,0.4436851426045872,8541ab87fffffff,26.133671259724508,114.56648921631016
2012,17.573416307658345,1741.9361769407435,407.9661221433125,16.52484424494042,3.996870701585285,618.9643965273094,0.0,0.0,69.05428571428571,30.27489795918368,0.6708163265306122,0.4773930569315894,8541ab87fffffff,26.133671259724508,114.56648921631016
2013,18.63032476307309,1130.5797028762354,407.9661221433125,16.52484424494042,3.851167784640386,626.7928652955728,0.0,0.0,68.47857142857143,30.658571428571427,0.8626530612244897,0.5160853052574627,8541ab87fffffff,26.133671259724508,114.56648921631016
2014,18.687711935402948,1505.9146915769002,407.9661221433125,16.52484424494042,4.018264460118539,627.7844973624183,0.0,0.0,67.68795918367347,31.44918367346939,0.8626530612244897,0.4661653037442869,8541ab87fffffff,26.133671259724508,114.56648921631016
2015,18.206185008147497,1691.5745927777753,407.9661221433125,16.52484424494042,4.406567108677528,627.7207628138331,0.0,0.0,67.76795918367347,31.2730612244898,0.9585714285714284,0.4938137926825807,8541ab87fffffff,26.133671259724508,114.56648921631016
2016,18.511720697921337,1911.252218055536,407.9661221433125,16.52484424494042,2.8063326159314133,634.2660566702324,0.0,0.0,67.01326530612245,31.93183673469388,1.0544897959183674,0.4711393392269807,8541ab87fffffff,26.133671259724508,114.56648921631016
2017,18.516750576575724,1214.0480100468092,407.9661221433125,16.52484424494042,7.305518627659334,641.2085088674309,0.0,0.0,67.33857142857143,31.99020408163265,0.6708163265306122,0.4940816907800427,8541ab87fffffff,26.133671259724508,114.56648921631016
2018,18.324800602165908,1384.1124173315,407.9661221433125,16.52484424494042,7.50284487474477,651.3800452335232,0.0,0.0,67.0630612244898,32.2569387755102,0.6708163265306122,0.4656715395484077,8541ab87fffffff,26.133671259724508,114.56648921631016
2019,18.654672792407244,1499.3855034112294,407.9661221433125,16.52484424494042,7.240609511361408,657.6687824110716,0.0,0.0,67.29775510204082,32.118367346938776,0.5748979591836735,0.5175143076785785,8541ab87fffffff,26.133671259724508,114.56648921631016
2020,18.844920221206337,1168.2441852792774,407.9661221433125,16.52484424494042,8.030594852805391,666.1193291270456,0.0,0.0,67.29591836734694,31.914285714285715,0.7859183673469388,0.4901564372828,8541ab87fffffff,26.133671259724508,114.56648921631016
2021,18.844920221206337,1168.2441852792774,407.9661221433125,16.52484424494042,8.1912067498615,672.7805224183161,0.0,0.0,67.29591836734694,31.914285714285715,0.7859183673469388,0.5229394529383115,8541ab87fffffff,26.133671259724508,114.56648921631016
2022,18.844920221206337,1168.2441852792774,407.9661221433125,16.52484424494042,8.351818646917607,679.4417157095866,0.0,0.0,67.29591836734694,31.914285714285715,0.7859183673469388,0.533456179750499,8541ab87fffffff,26.133671259724508,114.56648921631016
2023,18.844920221206337,1168.2441852792774,407.9661221433125,16.52484424494042,8.512430543973716,686.102909000857,0.0,0.0,67.29591836734694,31.914285714285715,0.7859183673469388,0.549415807544483,8541ab87fffffff,26.133671259724508,114.56648921631016
2024,18.844920221206337,1168.2441852792774,407.9661221433125,16.52484424494042,8.673042441029823,692.7641022921274,0.0,0.0,67.29591836734694,31.914285714285715,0.7859183673469388,0.5537949783584961,8541ab87fffffff,26.133671259724508,114.56648921631016
2000,17.776749454727877,1517.6993435135903,338.67739471597434,16.590334367586948,3.4909805194253,678.2578658975641,0.2126894747611465,0.0,86.21142857142857,12.604285714285714,1.1828571428571428,0.3335729695909366,8541ab8ffffffff,26.27042372926238,114.61826315613126
2001,18.055901018221824,1774.1533692017304,338.67739471597434,16.590334367586948,3.268178495322265,716.827570524052,0.2126894747611465,0.0,84.16285714285713,14.111428571428572,1.7242857142857144,0.2610780597540679,8541ab8ffffffff,26.27042372926238,114.61826315613126
2002,18.37117596351497,1900.018665514124,338.67739471597434,16.590334367586948,3.570119608989735,781.9801923100522,0.2126894747611465,0.0,85.72428571428573,13.317142857142857,0.9585714285714284,0.2454820291017687,8541ab8ffffffff,26.27042372926238,114.61826315613126
2003,18.8020682453614,1039.1672234930195,338.67739471597434,16.590334367586948,2.9512967936179977,825.5375534019386,0.2126894747611465,0.0,86.41285714285713,12.165714285714284,1.4214285714285713,0.246160595425621,8541ab8ffffffff,26.27042372926238,114.61826315613126
2004,18.681537937596705,1131.9107282151697,338.67739471597434,16.590334367586948,2.516704483598982,741.3450570808238,0.2126894747611465,0.0,86.84285714285714,12.277142857142858,0.8799999999999999,0.2657920094994292,8541ab8ffffffff,26.27042372926238,114.61826315613126
2005,18.16752651262518,1464.1286141931578,338.67739471597434,16.590334367586948,2.193201369022,769.8029416148737,0.2126894747611465,0.0,86.25285714285714,12.09,1.6585714285714286,0.2843572760844225,8541ab8ffffffff,26.27042372926238,114.61826315613126
2006,18.550983494720857,1448.375902119971,338.67739471597434,16.590334367586948,2.438768811998888,764.1569873947055,0.2126894747611465,0.0,87.19285714285715,12.52,0.2857142857142857,0.3087827625206549,8541ab8ffffffff,26.27042372926238,114.61826315613126
2007,18.90826943853819,1343.4115316666412,338.67739471597434,16.590334367586948,2.641091794125872,703.8384699330776,0.2126894747611465,0.0,87.85571428571428,11.937142857142858,0.2071428571428571,0.3314502991130467,8541ab8ffffffff,26.27042372926238,114.61826315613126
2008,18.10626222876672,1276.2588253323731,338.67739471597434,16.590334367586948,4.086097373658272,771.9538534664806,0.2126894747611465,0.0,87.67999999999999,11.334285714285716,0.9857142857142857,0.297414583686181,8541ab8ffffffff,26.27042372926238,114.61826315613126
2009,18.729096694771044,1148.2761667134462,338.67739471597434,16.590334367586948,3.0108650366626826,839.1723996632408,0.2126894747611465,0.0,87.46142857142857,11.55285714285714,0.9857142857142857,0.2898031804408084,8541ab8ffffffff,26.27042372926238,114.61826315613126
2010,18.37626541859041,1546.759816460233,338.67739471597434,16.590334367586948,4.285077578374101,997.0603250846974,0.2126894747611465,0.0,87.21000000000001,11.131428571428572,1.6585714285714286,0.3078079851579288,8541ab8ffffffff,26.27042372926238,114.61826315613126
2011,17.91030632481856,1117.2526264435444,338.67739471597434,16.590334367586948,3.41020336468529,964.6240381189588,0.2126894747611465,0.0,87.07857142857142,11.962857142857144,0.9585714285714284,0.365239168129498,8541ab8ffffffff,26.27042372926238,114.61826315613126
2012,17.732819069507663,1733.956139578461,338.67739471597434,16.590334367586948,4.194006449622887,927.901785677521,0.2126894747611465,0.0,86.91428571428571,11.347142857142858,1.737142857142857,0.4169004915111052,8541ab8ffffffff,26.27042372926238,114.61826315613126
2013,18.850456286101327,1109.5988626177689,338.67739471597434,16.590334367586948,4.18464098900419,951.6102260504284,0.2126894747611465,0.0,87.89428571428572,10.604285714285714,1.5,0.4728329628758679,8541ab8ffffffff,26.27042372926238,114.61826315613126
2014,18.865922432577065,1440.6605612739688,338.67739471597434,16.590334367586948,5.082134169286673,913.8144653550048,0.2126894747611465,0.0,87.21571428571428,11.955714285714285,0.8271428571428572,0.403199278782393,8541ab8ffffffff,26.27042372926238,114.61826315613126
2015,18.372811652203755,1697.5902007537418,338.67739471597434,16.590334367586948,5.360892162752667,766.61769965847,0.2126894747611465,0.0,88.48142857142857,9.635714285714286,1.8828571428571428,0.4261395535274347,8541ab8ffffffff,26.27042372926238,114.61826315613126
2016,18.700664272363856,1908.5249593441663,338.67739471597434,16.590334367586948,3.8351394213899086,791.045213936624,0.2126894747611465,0.0,87.91285714285713,10.3,1.7871428571428571,0.3984171309728438,8541ab8ffffffff,26.27042372926238,114.61826315613126
2017,18.71423875861088,1222.764930173049,338.67739471597434,16.590334367586948,7.865430586671373,797.5422335861612,0.2126894747611465,0.0,87.05285714285715,11.417142857142858,1.53,0.4177930066402984,8541ab8ffffffff,26.27042372926238,114.61826315613126
2018,18.55191972723397,1339.0667845411322,338.67739471597434,16.590334367586948,8.283826203765695,792.6566228364028,0.2126894747611465,0.0,86.01,12.461428571428572,1.53,0.3963080367789363,8541ab8ffffffff,26.27042372926238,114.61826315613126
2019,18.85088371244252,1480.9166728964765,338.67739471597434,16.590334367586948,8.032847833253488,803.658212414576,0.2126894747611465,0.0,85.83857142857143,12.708571428571428,1.4528571428571428,0.4814917182509647,8541ab8ffffffff,26.27042372926238,114.61826315613126
2020,19.01928027107721,1136.405885592039,338.67739471597434,16.590334367586948,8.602204417806854,800.3892876926923,0.2126894747611465,0.0,87.05857142857143,11.304285714285712,1.635714285714286,0.4505088696598517,8541ab8ffffffff,26.27042372926238,114.61826315613126
2021,19.01928027107721,1136.405885592039,338.67739471597434,16.590334367586948,8.774248506162992,808.3931805696192,0.2126894747611465,0.0,87.05857142857143,11.304285714285712,1.635714285714286,0.471448225442432,8541ab8ffffffff,26.27042372926238,114.61826315613126
2022,19.01928027107721,1136.405885592039,338.67739471597434,16.590334367586948,8.946292594519129,816.3970734465462,0.2126894747611465,0.0,87.05857142857143,11.304285714285712,1.635714285714286,0.4953610446715685,8541ab8ffffffff,26.27042372926238,114.61826315613126
2023,19.01928027107721,1136.405885592039,338.67739471597434,16.590334367586948,9.118336682875267,824.4009663234731,0.2126894747611465,0.0,87.05857142857143,11.304285714285712,1.635714285714286,0.497026000372127,8541ab8ffffffff,26.27042372926238,114.61826315613126
2024,19.01928027107721,1136.405885592039,338.67739471597434,16.590334367586948,9.290380771231403,832.4048592004,0.2126894747611465,0.0,87.05857142857143,11.304285714285712,1.635714285714286,0.49874399448197054,8541ab8ffffffff,26.27042372926238,114.61826315613126
2000,18.276698558203456,1661.6468808667732,256.06486660405386,20.06454865324346,3.3963854542875818,503.4097666876132,0.0865533238708547,0.0,81.15632653061225,18.137755102040817,0.3208163265306122,0.424051334982231,8541ab93fffffff,26.03060465291934,114.83458416927814
2001,18.582104186404298,1906.1708317152847,256.06486660405386,20.06454865324346,3.344231043274421,509.7209143870316,0.0865533238708547,0.0,81.1695918367347,18.03061224489796,0.5112244897959184,0.3842749522810983,8541ab93fffffff,26.03060465291934,114.83458416927814
2002,18.902157711155976,1928.610271155476,256.06486660405386,20.06454865324346,3.315563600930002,507.2239055821589,0.0865533238708547,0.0,81.09285714285714,18.20326530612245,0.4148979591836735,0.3600095742978707,8541ab93fffffff,26.03060465291934,114.83458416927814
2003,19.28439655335128,1176.6593213216374,256.06486660405386,20.06454865324346,2.4555310379130297,513.2620908971428,0.0865533238708547,0.0,81.35244897959184,17.845510204081634,0.5132653061224489,0.3628713274124133,8541ab93fffffff,26.03060465291934,114.83458416927814
2004,19.225096025454,1222.2192889914434,256.06486660405386,20.06454865324346,2.4784367107371525,511.4515559912516,0.0865533238708547,0.0,81.37326530612245,17.56795918367347,0.6736734693877551,0.3667882765243244,8541ab93fffffff,26.03060465291934,114.83458416927814
2005,18.602496931183893,1620.712645001346,256.06486660405386,20.06454865324346,2.154012754308019,511.65049593838137,0.0865533238708547,0.0,81.47183673469388,17.43734693877551,0.7057142857142856,0.3818480585324141,8541ab93fffffff,26.03060465291934,114.83458416927814
2006,19.100106214178965,1670.945325274136,256.06486660405386,20.06454865324346,2.337560032411251,516.5503009111202,0.0865533238708547,0.0,81.28244897959183,17.628979591836735,0.8002040816326531,0.3919527988575458,8541ab93fffffff,26.03060465291934,114.83458416927814
2007,19.48438411820401,1534.654915489959,256.06486660405386,20.06454865324346,2.636859079277494,524.7787097561284,0.0865533238708547,0.0,80.67897959183674,17.75081632653061,1.0887755102040817,0.3959542137108719,8541ab93fffffff,26.03060465291934,114.83458416927814
2008,18.66387126656933,1446.9502252888992,256.06486660405386,20.06454865324346,4.197461740911312,517.1171786225691,0.0865533238708547,0.0,80.89775510204082,17.821020408163264,0.8,0.388014193864943,8541ab93fffffff,26.03060465291934,114.83458416927814
2009,19.33763329724052,1223.8442385046824,256.06486660405386,20.06454865324346,3.092020240014693,530.5241865378276,0.0865533238708547,0.0,81.15632653061225,17.75469387755102,0.8002040816326531,0.3879558012972716,8541ab93fffffff,26.03060465291934,114.83458416927814
2010,18.867346694847857,1898.5514278589687,256.06486660405386,20.06454865324346,4.27741808420935,554.2290283539298,0.0865533238708547,0.0,80.28693877551021,18.656530612244897,0.8646938775510203,0.3755070614675009,8541ab93fffffff,26.03060465291934,114.83458416927814
2011,18.47031504190737,1165.3245487633271,256.06486660405386,20.06454865324346,3.64294844096418,572.9187284666211,0.0865533238708547,0.0,79.96367346938776,18.65877551020408,1.0891836734693876,0.4317268578682282,8541ab93fffffff,26.03060465291934,114.83458416927814
2012,18.30177717742764,1889.078755528888,256.06486660405386,20.06454865324346,4.393831687252829,556.9161082234584,0.0865533238708547,0.0,80.35367346938776,18.17938775510204,1.2748979591836735,0.5020442137366411,8541ab93fffffff,26.03060465291934,114.83458416927814
2013,19.30793575093013,1249.65788368737,256.06486660405386,20.06454865324346,4.551419867146767,583.2456893826006,0.0865533238708547,0.0,79.65551020408164,18.876938775510204,1.2751020408163265,0.5195969171559809,8541ab93fffffff,26.03060465291934,114.83458416927814
2014,19.52055663590595,1628.8204247407025,256.06486660405386,20.06454865324346,4.910384643578864,577.3762634845962,0.0865533238708547,0.0,78.70591836734694,19.627551020408163,1.2814285714285714,0.4671959873923281,8541ab93fffffff,26.03060465291934,114.83458416927814
2015,18.89878508488076,1811.034062019812,256.06486660405386,20.06454865324346,4.982464017295373,585.8408662504198,0.0865533238708547,0.0,77.99122448979593,20.293877551020408,1.4257142857142855,0.4985403478530728,8541ab93fffffff,26.03060465291934,114.83458416927814
2016,19.183858974488,2193.647781610184,256.06486660405386,20.06454865324346,3.988853601716305,595.1940876264914,0.0865533238708547,0.0,77.82795918367347,20.739591836734693,1.1432653061224491,0.4999700475203051,8541ab93fffffff,26.03060465291934,114.83458416927814
2017,19.30607652300601,1249.3354946502122,256.06486660405386,20.06454865324346,8.018021217916719,602.1966643260998,0.0865533238708547,0.0,78.0,21.103877551020407,0.703469387755102,0.5377223141475251,8541ab93fffffff,26.03060465291934,114.83458416927814
2018,19.034281874400328,1482.275727300518,256.06486660405386,20.06454865324346,8.333152172591845,607.736253404529,0.0865533238708547,0.0,77.38857142857142,21.90673469387756,0.5120408163265306,0.5164634088104368,8541ab93fffffff,26.03060465291934,114.83458416927814
2019,19.43662229135937,1709.399384407114,256.06486660405386,20.06454865324346,8.095845830691486,608.8892192595956,0.0865533238708547,0.0,77.4104081632653,21.885102040816324,0.5120408163265306,0.5470746706777421,8541ab93fffffff,26.03060465291934,114.83458416927814
2020,19.757875487218,1343.016654204426,256.06486660405386,20.06454865324346,8.676593975194352,617.1723936468852,0.0865533238708547,0.0,77.72448979591837,21.1830612244898,0.8610204081632653,0.5195027718223201,8541ab93fffffff,26.03060465291934,114.83458416927814
2021,19.757875487218,1343.016654204426,256.06486660405386,20.06454865324346,8.85012585469824,623.3441175833541,0.0865533238708547,0.0,77.72448979591837,21.1830612244898,0.8610204081632653,0.5519130164526921,8541ab93fffffff,26.03060465291934,114.83458416927814
2022,19.757875487218,1343.016654204426,256.06486660405386,20.06454865324346,9.023657734202127,629.515841519823,0.0865533238708547,0.0,77.72448979591837,21.1830612244898,0.8610204081632653,0.5507887332021494,8541ab93fffffff,26.03060465291934,114.83458416927814
2023,19.757875487218,1343.016654204426,256.06486660405386,20.06454865324346,9.197189613706014,635.6875654562917,0.0865533238708547,0.0,77.72448979591837,21.1830612244898,0.8610204081632653,0.5495289614993376,8541ab93fffffff,26.03060465291934,114.83458416927814
2024,19.757875487218,1343.016654204426,256.06486660405386,20.06454865324346,9.370721493209901,641.8592893927606,0.0865533238708547,0.0,77.72448979591837,21.1830612244898,0.8610204081632653,0.5656301451139953,8541ab93fffffff,26.03060465291934,114.83458416927814
2000,18.05604624786177,1554.1807758758612,264.48029394029777,17.976208483985722,3.083066895148089,540.0911949849406,0.1544094375481354,0.0,72.0595918367347,26.887551020408164,0.8646938775510203,0.4061063421693768,8541ab97fffffff,26.01372663811771,114.67478865162424
2001,18.311267479047423,1764.7241883786494,264.48029394029777,17.976208483985722,3.0616929719377364,541.9251430545726,0.1544094375481354,0.0,71.58673469387755,27.16897959183673,1.056326530612245,0.349427519747773,8541ab97fffffff,26.01372663811771,114.67478865162424
2002,18.64835804255441,1888.5762001428664,264.48029394029777,17.976208483985722,3.56843585566642,572.5319395322855,0.1544094375481354,0.0,71.76285714285714,27.184897959183672,0.9606122448979592,0.330047486926875,8541ab97fffffff,26.01372663811771,114.67478865162424
2003,19.039848391852114,1133.9222380818233,264.48029394029777,17.976208483985722,2.812822191520074,575.8456882194967,0.1544094375481354,0.0,71.72428571428571,27.12734693877551,1.056326530612245,0.3271065191720678,8541ab97fffffff,26.01372663811771,114.67478865162424
2004,18.97913186986173,1172.7450209631988,264.48029394029777,17.976208483985722,2.5573558834679617,556.6885723824117,0.1544094375481354,0.0,72.10632653061225,27.034081632653063,0.7681632653061224,0.3393894653925315,8541ab97fffffff,26.01372663811771,114.67478865162424
2005,18.42338599629384,1478.5114296635738,264.48029394029777,17.976208483985722,2.1926013279258387,565.370892816565,0.1544094375481354,0.0,72.0169387755102,26.93122448979592,0.960204081632653,0.3709982605067322,8541ab97fffffff,26.01372663811771,114.67478865162424
2006,18.836061065545486,1572.9848365405464,264.48029394029777,17.976208483985722,2.448009644889083,579.0906149970359,0.1544094375481354,0.0,71.92081632653061,27.1230612244898,0.8642857142857143,0.3636084009474981,8541ab97fffffff,26.01372663811771,114.67478865162424
2007,19.223744550229053,1444.786304419596,264.48029394029777,17.976208483985722,2.6189781033401776,587.3970088248517,0.1544094375481354,0.0,71.29,28.042448979591835,0.5761224489795919,0.3681522037694468,8541ab97fffffff,26.01372663811771,114.67478865162424
2008,18.38600386154973,1380.7379992053463,264.48029394029777,17.976208483985722,4.215082565296846,589.05278556537,0.1544094375481354,0.0,71.7504081632653,27.58142857142857,0.5761224489795919,0.3697823539524291,8541ab97fffffff,26.01372663811771,114.67478865162424
2009,19.072075832332867,1176.2003525118037,264.48029394029777,17.976208483985722,3.0249965598487343,590.9359764934374,0.1544094375481354,0.0,71.49183673469388,27.840000000000003,0.5761224489795919,0.3626337799061175,8541ab97fffffff,26.01372663811771,114.67478865162424
2010,18.62965326641857,1748.744962773309,264.48029394029777,17.976208483985722,4.306131238700164,601.9339404082575,0.1544094375481354,0.0,71.84102040816326,27.39510204081633,0.6722448979591836,0.3728975454280537,8541ab97fffffff,26.01372663811771,114.67478865162424
2011,18.250290531312,1092.2593567805434,264.48029394029777,17.976208483985722,3.601156811262204,616.165974164324,0.1544094375481354,0.0,70.88673469387754,28.541020408163263,0.4802040816326531,0.4292170857588513,8541ab97fffffff,26.01372663811771,114.67478865162424
2012,18.044606324906763,1787.3415129063485,264.48029394029777,17.976208483985722,4.288283710532443,626.3035352451425,0.1544094375481354,0.0,71.23367346938775,28.09408163265305,0.5761224489795919,0.4759699453624078,8541ab97fffffff,26.01372663811771,114.67478865162424
2013,19.081601431576463,1169.726716031716,264.48029394029777,17.976208483985722,4.251818847478863,632.952539053737,0.1544094375481354,0.0,70.10326530612245,29.320204081632653,0.5759183673469388,0.4964651799400364,8541ab97fffffff,26.01372663811771,114.67478865162424
2014,19.255426228321458,1570.3137739719557,264.48029394029777,17.976208483985722,5.099362160255058,648.250394471546,0.1544094375481354,0.0,70.71571428571428,28.515714285714285,0.7683673469387755,0.4441235329461087,8541ab97fffffff,26.01372663811771,114.67478865162424
2015,18.66269672777288,1695.6498089222332,264.48029394029777,17.976208483985722,5.12878026329626,633.1844413480624,0.1544094375481354,0.0,70.21061224489796,28.732857142857146,1.056326530612245,0.4752081282472193,8541ab97fffffff,26.01372663811771,114.67478865162424
2016,18.95629717800146,2011.104160634861,264.48029394029777,17.976208483985722,3.870055848548114,640.5685382634914,0.1544094375481354,0.0,70.55836734693878,28.57775510204081,0.8644897959183674,0.4824379808997679,8541ab97fffffff,26.01372663811771,114.67478865162424
2017,19.01943256236164,1192.5967737349265,264.48029394029777,17.976208483985722,8.031855143672463,644.9740150843229,0.1544094375481354,0.0,70.54714285714286,28.49265306122449,0.9608163265306122,0.5033985183282313,8541ab97fffffff,26.01372663811771,114.67478865162424
2018,18.789571254442624,1435.9065690651942,264.48029394029777,17.976208483985722,8.25295175298259,658.5552052979591,0.1544094375481354,0.0,70.4138775510204,28.73142857142857,0.7685714285714285,0.4854795213150043,8541ab97fffffff,26.01372663811771,114.67478865162424
2019,19.153409461391643,1576.6779951332014,264.48029394029777,17.976208483985722,7.965977706426523,665.0127011987413,0.1544094375481354,0.0,70.50714285714285,28.34959183673469,1.056530612244898,0.5054694014885306,8541ab97fffffff,26.01372663811771,114.67478865162424
2020,19.432340987196543,1231.764217790271,264.48029394029777,17.976208483985722,8.70779295812587,671.3082688826664,0.1544094375481354,0.0,70.44714285714285,28.576938775510204,0.9412244897959184,0.5052858718458623,8541ab97fffffff,26.01372663811771,114.67478865162424
2021,19.432340987196543,1231.764217790271,264.48029394029777,17.976208483985722,8.881948817288388,678.0213515714931,0.1544094375481354,0.0,70.44714285714285,28.576938775510204,0.9412244897959184,0.5086711872508595,8541ab97fffffff,26.01372663811771,114.67478865162424
2022,19.432340987196543,1231.764217790271,264.48029394029777,17.976208483985722,9.056104676450905,684.7344342603197,0.1544094375481354,0.0,70.44714285714285,28.576938775510204,0.9412244897959184,0.5278486919857752,8541ab97fffffff,26.01372663811771,114.67478865162424
2023,19.432340987196543,1231.764217790271,264.48029394029777,17.976208483985722,9.230260535613422,691.4475169491465,0.1544094375481354,0.0,70.44714285714285,28.576938775510204,0.9412244897959184,0.5396303882211616,8541ab97fffffff,26.01372663811771,114.67478865162424
2024,19.432340987196543,1231.764217790271,264.48029394029777,17.976208483985722,9.40441639477594,698.1605996379731,0.1544094375481354,0.0,70.44714285714285,28.576938775510204,0.9412244897959184,0.5597006594755293,8541ab97fffffff,26.01372663811771,114.67478865162424
2000,18.324722112361297,1772.7345464568573,181.0230224166133,15.16474835726485,3.1304281005858794,479.9078069567937,0.0,0.0,33.7380487804878,66.26195121951218,0.0,0.3112393417731618,8541ab9bfffffff,26.16723142230303,114.88632331228035
2001,18.680366294532,2065.83161097744,181.0230224166133,15.16474835726485,3.126619446349507,451.269810140227,0.0,0.0,32.74292682926829,67.12536585365854,0.1317073170731707,0.2901579063382182,8541ab9bfffffff,26.16723142230303,114.88632331228035
2002,18.98915420091389,2017.1873235870544,181.0230224166133,15.16474835726485,2.9341524784833464,446.32107599631047,0.0,0.0,33.309512195121954,66.69048780487805,0.0,0.2663111607837449,8541ab9bfffffff,26.16723142230303,114.88632331228035
2003,19.37197888250915,1207.0779785301986,181.0230224166133,15.16474835726485,2.145788242704721,461.3082320665128,0.0,0.0,33.71341463414634,66.28658536585365,0.0,0.2526769703906326,8541ab9bfffffff,26.16723142230303,114.88632331228035
2004,19.271435813134445,1301.9881407687285,181.0230224166133,15.16474835726485,2.4094593982018835,529.5915891916401,0.0,0.0,34.59268292682927,65.40731707317073,0.0,0.24534642762088,8541ab9bfffffff,26.16723142230303,114.88632331228035
2005,18.656360808311444,1773.7639865491542,181.0230224166133,15.16474835726485,2.075683358616818,548.4448248762396,0.0,0.0,35.01853658536585,64.86609756097562,0.1153658536585365,0.2615737545345285,8541ab9bfffffff,26.16723142230303,114.88632331228035
2006,19.156631271973268,1738.7062404353917,181.0230224166133,15.16474835726485,2.337902060887326,519.6897738349232,0.0,0.0,34.93731707317073,65.06268292682927,0.0,0.2973248154924616,8541ab9bfffffff,26.16723142230303,114.88632331228035
2007,19.585363129052936,1517.618685317109,181.0230224166133,15.16474835726485,2.515504241972054,524.9502278272585,0.0,0.0,35.78512195121952,64.21487804878049,0.0,0.2970708560927699,8541ab9bfffffff,26.16723142230303,114.88632331228035
2008,18.761544290310027,1443.278149798597,181.0230224166133,15.16474835726485,3.966380442337068,525.031104402041,0.0,0.0,35.46682926829268,64.17121951219512,0.3619512195121951,0.2745824789454468,8541ab9bfffffff,26.16723142230303,114.88632331228035
2009,19.39155734210596,1304.731544287212,181.0230224166133,15.16474835726485,2.8590847790271114,519.3146172267349,0.0,0.0,34.80317073170732,64.95024390243903,0.2465853658536585,0.285052875914366,8541ab9bfffffff,26.16723142230303,114.88632331228035
2010,18.952003783189937,1948.44536223492,181.0230224166133,15.16474835726485,3.8761405528546455,511.7084815893545,0.0,0.0,35.07951219512195,64.78853658536585,0.1317073170731707,0.2864530980766792,8541ab9bfffffff,26.16723142230303,114.88632331228035
2011,18.52025405375816,1219.019799432685,181.0230224166133,15.16474835726485,3.1819366283688586,506.9064108143293,0.0,0.0,34.71878048780488,65.03292682926829,0.2480487804878048,0.3483381890561651,8541ab9bfffffff,26.16723142230303,114.88632331228035
2012,18.353506127429107,2016.1728800319604,181.0230224166133,15.16474835726485,4.017830555211419,549.0734761432533,0.0,0.0,33.01951219512195,66.73219512195122,0.2480487804878048,0.4035300799451298,8541ab9bfffffff,26.16723142230303,114.88632331228035
2013,19.396633536405,1338.3331444317394,181.0230224166133,15.16474835726485,3.908111712899677,514.1450753342872,0.0,0.0,32.69878048780488,67.0529268292683,0.2480487804878048,0.4267761360327498,8541ab9bfffffff,26.16723142230303,114.88632331228035
2014,19.602228549197225,1650.844868399892,181.0230224166133,15.16474835726485,4.342077063963528,542.9186549902647,0.0,0.0,31.539512195121947,68.21341463414635,0.2470731707317073,0.3941774482396156,8541ab9bfffffff,26.16723142230303,114.88632331228035
2015,18.956414704207084,1980.1436881482105,181.0230224166133,15.16474835726485,4.224915013748615,532.413150337672,0.0,0.0,31.791463414634148,68.09317073170732,0.1153658536585365,0.4031774012791891,8541ab9bfffffff,26.16723142230303,114.88632331228035
2016,19.25428327592035,2353.109780885856,181.0230224166133,15.16474835726485,2.9195645832268102,539.2882825527605,0.0,0.0,32.135365853658534,67.74829268292683,0.1163414634146341,0.4026282756944457,8541ab9bfffffff,26.16723142230303,114.88632331228035
